area_code,area_name,area_of_use,area_south_bound_lat,area_north_bound_lat,area_west_bound_lon,area_east_bound_lon,area_polygon_file_ref,iso_a2_code,iso_a3_code,iso_n_code,remarks,information_source,data_source,revision_date,change_id,deprecated
1407,USA - Pennsylvania,United States (USA) - Pennsylvania.,39.71,42.53,-80.53,-74.7,urn:ogc:def:extent-polygon:EPSG::1407,,,,,OGP,OGP,2014/05/01,2008.070 2014.023,0
1408,USA - Rhode Island,"United States (USA) - Rhode Island - counties of Bristol; Kent; Newport; Providence; Washington.",41.26,42.02,-71.85,-71.08,urn:ogc:def:extent-polygon:EPSG::1408,,,,,OGP,OGP,2014/05/01,2008.070 2011.069 2014.023,0
1409,USA - South Carolina,"United States (USA) - South Carolina - counties of Abbeville; Aiken; Allendale; Anderson; Bamberg; Barnwell; Beaufort; Berkeley; Calhoun; Charleston; Cherokee; Chester; Chesterfield; Clarendon; Colleton; Darlington; Dillon; Dorchester; Edgefield; Fairfield; Florence; Georgetown; Greenville; Greenwood; Hampton; Horry; Jasper; Kershaw; Lancaster; Laurens; Lee; Lexington; Marion; Marlboro; McCormick; Newberry; Oconee; Orangeburg; Pickens; Richland; Saluda; Spartanburg; Sumter; Union; Williamsburg; York.",32.05,35.21,-83.36,-78.52,urn:ogc:def:extent-polygon:EPSG::1409,,,,,OGP,OGP,2014/05/01,2008.070 2011.069 2014.023,0
1410,USA - South Dakota,United States (USA) - South Dakota.,42.48,45.95,-104.07,-96.43,urn:ogc:def:extent-polygon:EPSG::1410,,,,,OGP,OGP,2014/05/01,2008.070 2014.023,0
1411,USA - Tennessee,"United States (USA) - Tennessee - counties of Anderson; Bedford; Benton; Bledsoe; Blount; Bradley; Campbell; Cannon; Carroll; Carter; Cheatham; Chester; Claiborne; Clay; Cocke; Coffee; Crockett; Cumberland; Davidson; De Kalb; Decatur; Dickson; Dyer; Fayette; Fentress; Franklin; Gibson; Giles; Grainger; Greene; Grundy; Hamblen; Hamilton; Hancock; Hardeman; Hardin; Hawkins; Haywood; Henderson; Henry; Hickman; Houston; Humphreys; Jackson; Jefferson; Johnson; Knox; Lake; Lauderdale; Lawrence; Lewis; Lincoln; Loudon; Macon; Madison; Marion; Marshall; Maury; McMinn; McNairy; Meigs; Monroe; Montgomery; Moore; Morgan; Obion; Overton; Perry; Pickett; Polk; Putnam; Rhea; Roane; Robertson; Rutherford; Scott; Sequatchie; Sevier; Shelby; Smith; Stewart; Sullivan; Sumner; Tipton; Trousdale; Unicoi; Union; Van Buren; Warren; Washington; Wayne; Weakley; White; Williamson; Wilson.",34.98,36.68,-90.31,-81.65,urn:ogc:def:extent-polygon:EPSG::1411,,,,,OGP,OGP,2014/05/01,2008.070 2014.023,0
1412,USA - Texas,United States (USA) - Texas.,25.83,36.5,-106.66,-93.5,urn:ogc:def:extent-polygon:EPSG::1412,,,,,OGP,OGP,2014/05/01,2008.070 2014.023,0
1413,USA - Utah,United States (USA) - Utah.,36.99,42.01,-114.05,-109.04,urn:ogc:def:extent-polygon:EPSG::1413,,,,,OGP,OGP,2014/05/01,2008.070 2014.023,0
1414,USA - Vermont,"United States (USA) - Vermont - counties of Addison; Bennington; Caledonia; Chittenden; Essex; Franklin; Grand Isle; Lamoille; Orange; Orleans; Rutland; Washington; Windham; Windsor.",42.72,45.03,-73.44,-71.5,urn:ogc:def:extent-polygon:EPSG::1414,,,,,OGP,OGP,2014/05/01,2008.070 2011.069 2014.023,0
1415,USA - Virginia,United States (USA) - Virginia.,36.54,39.46,-83.68,-75.31,urn:ogc:def:extent-polygon:EPSG::1415,,,,,OGP,OGP,2014/05/01,2008.070 2011.069 2014.023,0
1416,USA - Washington,United States (USA) - Washington.,45.54,49.05,-124.79,-116.91,urn:ogc:def:extent-polygon:EPSG::1416,,,,,OGP,OGP,2014/05/01,2008.070 2011.069 2014.023,0
1417,USA - West Virginia,United States (USA) - West Virginia.,37.2,40.64,-82.65,-77.72,urn:ogc:def:extent-polygon:EPSG::1417,,,,,OGP,OGP,2014/05/01,2008.070 2014.023,0
1418,USA - Wisconsin,United States (USA) - Wisconsin.,42.48,47.31,-92.89,-86.25,urn:ogc:def:extent-polygon:EPSG::1418,,,,,OGP,OGP,2014/05/01,2008.070 2014.023,0
1419,USA - Wyoming,United States (USA) - Wyoming.,40.99,45.01,-111.06,-104.05,urn:ogc:def:extent-polygon:EPSG::1419,,,,,OGP,OGP,2014/05/01,2008.070 2014.023,0
1420,Canada - Quebec - east of 57°W,Canada - Quebec - east of 57°W.,46.6,53.76,-57,-54,,,,,,OGP,OGP,2008/06/23,2008.045 2011.051,1
1421,Canada - Quebec - 60°W to 57°W,Canada - Quebec - between 60°W and 57°W.,50.1,52,-60,-57.1,,,,,,OGP,OGP,2008/07/05,2008.045 2008.054 2011.051,1
1422,Canada - Quebec - 63°W to 60°W,Canada - Quebec - between 63°W and 60°W.,47.16,52.01,-63,-60,urn:ogc:def:extent-polygon:EPSG::1422,,,,,OGP,OGP,2014/05/01,2008.045 2008.054 2011.068 2014.023,0
1423,Canada - Quebec - 66°W to 63°W,Canada - Quebec - between 66°W and 63°W.,47.95,60.42,-66,-63,urn:ogc:def:extent-polygon:EPSG::1423,,,,,OGP,OGP,2014/05/01,2008.045 2008.054 2011.068 2014.023,0
1424,Canada - Quebec - 69°W to 66°W,Canada - Quebec - between 69°W and 66°W.,47.31,59,-69,-66,urn:ogc:def:extent-polygon:EPSG::1424,,,,,OGP,OGP,2014/05/01,2008.045 2008.054 2011.068 2014.023,0
1425,Canada - Quebec - 72°W to 69°W,Canada - Quebec - between 72°W and 69°W.,45.01,61.8,-72,-69,urn:ogc:def:extent-polygon:EPSG::1425,,,,,OGP,OGP,2014/05/01,2008.045 2008.054 2011.068 2014.023,0
1426,Canada - Quebec - 75°W to 72°W,Canada - Quebec - between 75°W and 72°W.,44.99,62.53,-75,-72,urn:ogc:def:extent-polygon:EPSG::1426,,,,,OGP,OGP,2011/08/17,2008.045 2008.054 2011.069,0
1427,Canada - Quebec - 78°W to 75°W,Canada - Quebec - between 78°W and 75°W.,45.37,62.62,-78,-75,urn:ogc:def:extent-polygon:EPSG::1427,,,,,OGP,OGP,2014/05/01,2008.045 2008.054 2011.068 2011.069 2014.023,0
1428,Canada - Quebec - west of 78°W,Canada - Quebec - west of 78°W.,46.23,62.45,-79.85,-78,urn:ogc:def:extent-polygon:EPSG::1428,,,,,OGP,OGP,2014/05/01,2008.045 2008.054 2011.069 2014.023,0
1429,Canada - Ontario - east of 75°W,Canada - Ontario - east of 75°W.,44.98,45.65,-75,-74.35,urn:ogc:def:extent-polygon:EPSG::1429,,,,,OGP,OGP,2014/05/01,2008.045 2011.068 2014.023,0
1430,Canada - Ontario - 78°W to 75°W,Canada - Ontario - between 78°W and 75°W.,43.63,46.25,-78,-75,urn:ogc:def:extent-polygon:EPSG::1430,,,,,OGP,OGP,2011/07/27,2008.045 2011.068,0
1431,Canada - Ontario - MTM zone 10,"Canada - Ontario - between 81°W and 78°W: south of 46°N in area to west of 80°15'W, south of 47°N in area between 80°15'W and 79°30'W, entire province between 79°30'W and 78°W.",42.26,47.33,-81,-77.99,urn:ogc:def:extent-polygon:EPSG::1431,,,,,OGP,OGP,2014/05/01,2004.540 2008.045 2011.069 2014.023,0
1432,Canada - Ontario - MTM zone 11,Canada - Ontario - south of 46°N and west of 81°W.,41.67,46,-83.6,-81,urn:ogc:def:extent-polygon:EPSG::1432,,,,,OGP,OGP,2014/05/01,2008.045 2011.068 2014.023,0
1433,Canada - Ontario - MTM zone 12,"Canada - Ontario - between 82°30'W and 79°30'W: north of 46°N in area between 82°30'W and 80°15'W, north of 47°N in area between 80°15'W and 79°30'W.",46,55.21,-82.5,-79.5,urn:ogc:def:extent-polygon:EPSG::1433,,,,,OGP,OGP,2011/07/27,2004.540 2008.045 2011.068,0
1434,Canada - Ontario - MTM zone 13,Canada - Ontario - between 85°30'W and 82°30'W and north of 46°N.,46,55.59,-85.5,-82.5,urn:ogc:def:extent-polygon:EPSG::1434,,,,,OGP,OGP,2011/07/27,2008.045 2011.068,0
1435,Canada - Ontario - 88.5°W to 85.5°W,Canada - Ontario - between 88°30'W and 85°30'W.,47.17,56.7,-88.5,-85.5,urn:ogc:def:extent-polygon:EPSG::1435,,,,,OGP,OGP,2011/07/27,2008.045 2011.068,0
1436,Canada - Ontario - 91.5°W to 88.5°W,Canada - Ontario - between 91°30'W and 88°30'W.,47.97,56.9,-91.5,-88.5,urn:ogc:def:extent-polygon:EPSG::1436,,,,,OGP,OGP,2014/05/01,2008.045 2011.068 2014.023,0
1437,Canada - Ontario - 94.5°W to 91.5°W,Canada - Ontario - between 94°30'W and 91°30'W.,48.06,55.2,-94.5,-91.5,urn:ogc:def:extent-polygon:EPSG::1437,,,,,OGP,OGP,2014/05/01,2008.045 2011.068 2014.023,0
1438,Canada - Ontario - west of 94.5°W,Canada - Ontario - west of 94°30'W.,48.69,53.24,-95.16,-94.5,urn:ogc:def:extent-polygon:EPSG::1438,,,,,OGP,OGP,2014/05/01,2008.045 2011.068 2011.069 2014.023,0
1439,Canada - Ontario - west of 90°W,Canada - Ontario - west of 90°W.,48.03,56.2,-95.17,-90,urn:ogc:def:extent-polygon:EPSG::1439,,,,,OGP,OGP,2011/06/30,2008.045 2011.051,0
1440,Canada - Ontario - 90°W to 84°W,Canada - Ontario - between 90°W and 84°W.,46.11,56.9,-90,-84,urn:ogc:def:extent-polygon:EPSG::1440,,,,,OGP,OGP,2014/05/01,2008.045 2011.069 2014.023,0
1441,Canada - Ontario - 84°W to 78°W,Canada - Ontario - between 84°W and 78°W.,41.67,55.37,-84,-78,urn:ogc:def:extent-polygon:EPSG::1441,,,,,OGP,OGP,2014/05/01,2008.045 2011.068 2014.023,0
1442,Canada - Ontario - east of 78°W,Canada - Ontario - east of 78°W.,43.63,46.25,-78,-74.35,urn:ogc:def:extent-polygon:EPSG::1442,,,,,OGP,OGP,2014/05/01,2008.045 2011.068 2014.023,0
1443,Canada - Quebec - 78°W to 72°W,Canada - Quebec - between 78°W and 72°W.,44.99,62.62,-78,-72,urn:ogc:def:extent-polygon:EPSG::1443,,,,,OGP,OGP,2014/05/01,2008.045 2011.069 2014.023,0
1444,Canada - Quebec - 72°W to 66°W,Canada - Quebec - between 72°W and 66°W.,45.01,61.8,-72,-66,urn:ogc:def:extent-polygon:EPSG::1444,,,,,OGP,OGP,2014/05/01,2008.045 2011.068 2014.023,0
1445,Canada - Quebec - 66°W to 60°W,Canada - Quebec - between 66°W and 60°W.,47.16,60.42,-66,-60,urn:ogc:def:extent-polygon:EPSG::1445,,,,,OGP,OGP,2014/05/01,2008.045 2011.068 2014.023,0
1446,Canada - Quebec - east of 60°W,Canada - Quebec - east of 60°W.,50.2,52.01,-60,-57.1,urn:ogc:def:extent-polygon:EPSG::1446,,,,,OGP,OGP,2014/05/01,2008.045 2011.068 2014.023,0
1447,Canada - New Brunswick,Canada - New Brunswick.,44.56,48.07,-69.05,-63.7,urn:ogc:def:extent-polygon:EPSG::1447,,,,,OGP,OGP,2014/05/01,2011.068 2014.023,0
1448,"Canada - 72°W to 66°W, south of 62°N","Canada south of 60°N and between 72°W and 66°W - New Brunswick (NB), Labrador, Nova Scotia (NS), Quebec.",44.6,61.5,-72,-66,,,,,,OGP,OGP,2008/06/23,2006.462 2008.045,1
1449,"Canada - 66°W to 60°W, south of 60°N","Canada south of 60°N and between 66°W and 60°W - New Brunswick (NB), Labrador, Nova Scotia (NS), Prince Edward Island (PEI), Quebec.",43.2,60,-66,-60,,,,,,OGP,OGP,2008/06/23,2002.410 2006.462 2008.045,1
1450,Cote d'Ivoire (Ivory Coast) - east of 6°W,Côte d'Ivoire (Ivory Coast) east of 6°W.,4.92,10.46,-6,-2.48,urn:ogc:def:extent-polygon:EPSG::1450,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1451,Cote d'Ivoire (Ivory Coast) - west of 6°W,Côte d'Ivoire (Ivory Coast) west of 6°W.,4.29,10.74,-8.61,-6,urn:ogc:def:extent-polygon:EPSG::1451,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1452,Vietnam - west of 108°E onshore,Vietnam - onshore west of 108°E.,8.5,23.33,102.14,108,urn:ogc:def:extent-polygon:EPSG::1452,,,,,OGP,OGP,2014/05/01,2008.045 2012.032 2012.040 2014.023,0
1453,Vietnam - east of 108°E onshore,Vietnam - onshore east of 108°E.,10.42,21.56,108,109.52,urn:ogc:def:extent-polygon:EPSG::1453,,,,,OGP,OGP,2014/05/01,2008.045 2012.032 2012.040 2014.023,0
1454,Namibia - Walvis Bay,Namibia - Walvis Bay.,-23.15,-22.68,14.35,14.6,urn:ogc:def:extent-polygon:EPSG::1454,,,,,OGP,OGP,2014/05/01,2005.890 2012.042 2014.023,0
1455,South Africa - west of 18°E,South Africa - onshore west of 18°E.,-33.1,-28.03,16.45,18,urn:ogc:def:extent-polygon:EPSG::1455,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1456,South Africa - 18°E to 20°E,South Africa - onshore between 18°E and 20°E.,-34.88,-28.38,17.99,20,urn:ogc:def:extent-polygon:EPSG::1456,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1457,South Africa - 20°E to 22°E,South Africa - onshore between 20°E and 22°E.,-34.88,-24.76,19.99,22.01,urn:ogc:def:extent-polygon:EPSG::1457,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1458,South Africa - 22°E to 24°E,South Africa - onshore between 22°E and 24°E.,-34.26,-25.26,22,24.01,urn:ogc:def:extent-polygon:EPSG::1458,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1459,South Africa - 24°E to 26°E,South Africa - onshore between 24°E and 26°E.,-34.26,-24.71,24,26.01,urn:ogc:def:extent-polygon:EPSG::1459,,,,,OGP,OGP,2014/05/01,2008.045 2008.054 2012.035 2012.049 2014.023,0
1460,South Africa - 26°E to 28°E,Lesotho - west of 28°E. South Africa - onshore between 26°E and 28°E.,-33.83,-22.92,26,28,urn:ogc:def:extent-polygon:EPSG::1460,,,,,OGP,OGP,2014/05/01,2008.045 2008.054 2012.035 2012.049 2014.023,0
1461,South Africa - 28°E to 30°E,Lesotho - east of 28°E. South Africa - onshore between 28°E and 30°E.,-33.03,-22.13,27.99,30,urn:ogc:def:extent-polygon:EPSG::1461,,,,,OGP,OGP,2014/05/01,2008.045 2012.035 2012.049 2014.023,0
1462,South Africa - 30°E to 32°E,South Africa - onshore between 30°E and 32°E. Swaziland.,-31.38,-22.22,29.99,32.02,urn:ogc:def:extent-polygon:EPSG::1462,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1463,South Africa - east of 32°E,South Africa - east of 32°E.,-28.94,-26.8,31.95,32.95,urn:ogc:def:extent-polygon:EPSG::1463,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1464,Iran - west of 48°E,Iran - west of 48°E.,30.99,39.78,44.03,48,urn:ogc:def:extent-polygon:EPSG::1464,,,,,OGP,OGP,2014/05/01,2008.045 2012.051 2014.023,0
1465,Iran - 48°E to 54°E,Iran - onshore and offshore between 48°E and 54°E.,25.47,39.71,48,54,urn:ogc:def:extent-polygon:EPSG::1465,,,,,OGP,OGP,2012/04/18,2008.045 2011.004 2012.051,0
1466,Iran - 54°E to 60°E,"Iran - onshore between 54°E and 60°E, Gulf offshore between of 54°E and Strait of Hormuz.",25.32,38.29,54,60,urn:ogc:def:extent-polygon:EPSG::1466,,,,,OGP,OGP,2012/04/18,2008.045 2011.004 2012.004 2012.051,0
1467,Iran - east of 60°E onshore,Iran - onshore east of 60°E.,25.02,37.06,60,63.34,urn:ogc:def:extent-polygon:EPSG::1467,,,,,OGP,OGP,2014/05/01,2008.045 2012.004 2012.051 2014.023,0
1468,Guinea - west of 12°W,Guinea - onshore west of 12°W.,9.01,12.68,-15.13,-12,urn:ogc:def:extent-polygon:EPSG::1468,,,,,OGP,OGP,2012/04/18,2008.045 2012.049,0
1469,Guinea - east of 12°W,Guinea - east of 12°W.,7.19,12.51,-12,-7.65,urn:ogc:def:extent-polygon:EPSG::1469,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1470,Libya - west of 10°E,Libya - west of 10°E.,25.37,30.49,9.31,10.01,urn:ogc:def:extent-polygon:EPSG::1470,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1471,Libya - 10°E to 12°E onshore,Libya - onshore between 10°E and 12°E.,23.51,33.23,10,12,urn:ogc:def:extent-polygon:EPSG::1471,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1472,Libya - 12°E to 14°E onshore,Libya - onshore between 12°E and 14°E.,22.8,33.06,12,14,urn:ogc:def:extent-polygon:EPSG::1472,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1473,Libya - 14°E to 16°E onshore,Libya - onshore between 14°E and 16°E.,22.61,32.79,14,16,urn:ogc:def:extent-polygon:EPSG::1473,,,,,OGP,OGP,2012/04/18,2008.045 2012.049,0
1474,Libya - 16°E to 18°E onshore,Libya - onshore between 16°E and 18°E.,22.51,31.34,16,18.01,urn:ogc:def:extent-polygon:EPSG::1474,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1475,Libya - 18°E to 20°E onshore,Libya - onshore between 18°E and 20°E.,21.54,32.17,18,20,urn:ogc:def:extent-polygon:EPSG::1475,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1476,Libya - 20°E to 22°E onshore,Libya - onshore between 20°E and 22°E.,20.54,33,20,22,urn:ogc:def:extent-polygon:EPSG::1476,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1477,Libya - 22°E to 24°E onshore,Libya - onshore between 22°E and 24°E.,19.5,32.97,22,24,urn:ogc:def:extent-polygon:EPSG::1477,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1478,Libya - east of 24°E onshore,Libya - onshore east of 24°E.,19.99,32.15,24,25.21,urn:ogc:def:extent-polygon:EPSG::1478,,,,,OGP,OGP,2014/05/01,2008.045 2012.005 2012.049 2012.062 2014.023,0
1479,Libya - west of 12°E onshore,Libya - onshore west of 12°E.,23.51,33.23,9.31,12,urn:ogc:def:extent-polygon:EPSG::1479,,,,,OGP,OGP,2014/05/01,2008.045 2012.005 2012.049 2014.023,0
1480,Libya - 12°E to 18°E onshore,Libya - onshore between 12°E and 18°E.,22.51,33.06,12,18.01,urn:ogc:def:extent-polygon:EPSG::1480,,,,,OGP,OGP,2014/05/01,2008.045 2012.005 2012.049 2014.023,0
1481,Libya - 18°E to 24°E onshore,Libya - onshore between 18°E and 24°E.,19.5,33,18,24,urn:ogc:def:extent-polygon:EPSG::1481,,,,,OGP,OGP,2014/05/01,2008.045 2012.005 2012.049 2014.023,0
1482,Libya - west of 15°E onshore,Libya - onshore west of 15°E.,22.61,33.23,9.31,15,urn:ogc:def:extent-polygon:EPSG::1482,,,,,OGP,OGP,2014/05/01,2008.045 2012.049 2014.023,0
1483,Argentina - Neuquen province east of 70.5°W,Argentina - Neuquen province east of 70°30'W.,-40.54,-36.14,-70.51,-68.01,urn:ogc:def:extent-polygon:EPSG::1483,,,,,OGP,OGP,2014/05/01,2008.045 2011.004 2011.037 2014.023,0
1484,Argentina - Comodoro Rivadavia - west of 67.5°W,Argentina - Comodoro Rivadavia area west of 67°30'W.,-46.7,-45.19,-69.5,-67.5,urn:ogc:def:extent-polygon:EPSG::1484,,,,,OGP,OGP,2014/05/01,2008.045 2011.037 2014.023,0
1485,Argentina - Tierra del Fuego onshore west of 67.5°W,Argentina - Tierra del Fuego onshore west of 67°30'W.,-54.9,-52.59,-68.64,-67.5,urn:ogc:def:extent-polygon:EPSG::1485,,,,,OGP,OGP,2011/05/09,2008.045 2011.037,0
1486,Argentina - Tierra del Fuego offshore,Argentina - Tierra del Fuego offshore Atlantic.,-54.93,-51.36,-68.62,-61.49,urn:ogc:def:extent-polygon:EPSG::1486,,,,,OGP,OGP,2014/05/01,2011.021 2011.037 2014.023,0
1487,Cuba - onshore north of 21°30'N,Cuba - onshore north of 21°30'N but also including all of Isla de la Juventud.,21.38,23.25,-85.01,-76.91,urn:ogc:def:extent-polygon:EPSG::1487,,,,,OGP,OGP,2014/05/01,2008.024 2008.045 2011.061 2011.067 2011.069 2014.023,0
1488,Cuba - onshore south of 21°30'N,Cuba - onshore south of 21°30'N and east of 80°W .,19.77,21.5,-78.69,-74.07,urn:ogc:def:extent-polygon:EPSG::1488,,,,,OGP,OGP,2014/05/01,2008.024 2008.045 2011.004 2011.061 2011.067 2011.069 2014.023,0
1489,Tunisia - offshore,Tunisia - offshore.,33.22,38.41,7.81,13.67,urn:ogc:def:extent-polygon:EPSG::1489,,,,,OGP,OGP,2014/05/01,2012.049 2014.023,0
1490,Yemen - 42°E to 48°E,"Yemen - between 42°E and 48°E, onshore and offshore.",11.57,17.53,42,48,urn:ogc:def:extent-polygon:EPSG::1490,,,,,OGP,OGP,2014/05/01,2008.045 2012.022 2012.051 2014.023,0
1491,Yemen - 48°E to 54°E,"Yemen - between 48°E and 54°E, onshore and offshore.",9.45,19,48,54,urn:ogc:def:extent-polygon:EPSG::1491,,,,,OGP,OGP,2012/04/18,2008.045 2012.022 2012.051,0
1492,Yemen - South Yemen - mainland west of 48°E,Yemen - South Yemen onshore mainland west of 48°E.,12.54,17.44,43.37,48,urn:ogc:def:extent-polygon:EPSG::1492,,,,,OGP,OGP,2014/05/01,2008.045 2012.022 2012.051 2014.023,0
1493,Yemen - South Yemen - mainland east of 48°E,Yemen - South Yemen onshore mainland east of 48°E.,13.94,19,48,53.14,urn:ogc:def:extent-polygon:EPSG::1493,,,,Excludes Socotra and other islands.,OGP,OGP,2014/05/01,2008.045 2012.022 2012.051 2014.023,0
1494,Vietnam - onshore Vung Tau area,Vietnam - onshore Vung Tau area.,9.02,11.03,105.49,107.59,urn:ogc:def:extent-polygon:EPSG::1494,,,,,OGP,OGP,2014/05/01,2012.046 2014.023,0
1495,Vietnam - offshore Cuu Long basin,Vietnam - offshore - Cuu Long basin and northwestern part of Nam Con Son basin.,7.99,11.15,106.54,110,urn:ogc:def:extent-polygon:EPSG::1495,,,,,OGP,OGP,2014/05/01,2012.032 2012.040 2014.023,0
1496,"Korea, Republic of (South Korea) - east of 128°E onshore",Republic of Korea (South Korea) - onshore east of 128°E.,34.49,38.64,128,129.65,urn:ogc:def:extent-polygon:EPSG::1496,,,,,OGP,OGP,2012/04/18,2008.045 2008.070 2010.050 2012.050,0
1497,"Korea, Republic of (South Korea) - 126°E to 128°E onshore",Republic of Korea (South Korea) - onshore between 126°E and 128°E.,33.14,38.33,126,128,urn:ogc:def:extent-polygon:EPSG::1497,,,,Superset of areas 3730 and 3721.,OGP,OGP,2014/05/01,2008.045 2008.070 2010.050 2012.050 2014.023,0
1498,"Korea, Republic of (South Korea) - 124°E to 126°E onshore",Republic of Korea (South Korea) - onshore between 124°E and 126°E.,33.99,38.04,124.53,126,urn:ogc:def:extent-polygon:EPSG::1498,,,,,OGP,OGP,2014/05/01,2008.045 2008.070 2012.032 2012.050 2014.023,0
1499,Venezuela - Maracaibo - blocks I II and III,"Venezuela - Maracaibo area offshore blocks I, II and III.",10,10.51,-71.5,-71.17,urn:ogc:def:extent-polygon:EPSG::1499,,,,,OGP,OGP,2014/05/01,2011.037 2014.023,0
1500,New Zealand - North Island,New Zealand - North Island.,-41.67,-34.1,171.99,178.63,urn:ogc:def:extent-polygon:EPSG::1500,,,,,OGP,OGP,2014/05/01,2012.027 2014.023,0
1501,New Zealand - South Island,New Zealand - South Island.,-46.86,-40.44,166.37,174.46,urn:ogc:def:extent-polygon:EPSG::1501,,,,,OGP,OGP,2014/05/01,2012.027 2012.060 2014.023,0
1502,New Zealand - offshore 162°E to168°E,New Zealand - offshore between 162°E and 168°E.,-55.89,-39.68,162,168,urn:ogc:def:extent-polygon:EPSG::1502,,,,,OGP,OGP,2014/05/01,2008.045 2012.007 2012.027 2014.023,0
1503,New Zealand - offshore 168°E to 174°E,New Zealand - offshore between 168°E and 174°E.,-55.95,-30.78,168,174,urn:ogc:def:extent-polygon:EPSG::1503,,,,,OGP,OGP,2014/05/01,2008.045 2012.027 2014.023,0
1504,New Zealand - offshore 174°E to 180°E,New Zealand - offshore between 174°E and 180°E.,-54.32,-26.42,174,180,urn:ogc:def:extent-polygon:EPSG::1504,,,,,OGP,OGP,2012/02/19,2008.045 2012.007 2012.027,0
