"COORD_OP_CODE","COORD_OP_METHOD_CODE","PARAMETER_CODE","PARAMETER_VALUE","PARAM_VALUE_FILE_REF","UOM_CODE"
1744,9613,8658,,nvhpgn.los,
1745,9613,8657,,ohhpgn.las,
1745,9613,8658,,ohhpgn.los,
1746,9613,8657,,uthpgn.las,
1746,9613,8658,,uthpgn.los,
1747,9613,8657,,wvhpgn.las,
1747,9613,8658,,wvhpgn.los,
1748,9613,8657,,ilhpgn.las,
1748,9613,8658,,ilhpgn.los,
1749,9613,8657,,njhpgn.las,
1749,9613,8658,,njhpgn.los,
1750,9613,8657,,cshpgn.las,
1750,9613,8658,,cshpgn.los,
1751,9607,8605,565.04,,9001
1751,9607,8606,49.91,,9001
1751,9607,8607,465.84,,9001
1751,9607,8608,1.9848,,9109
1751,9607,8609,-1.7439,,9109
1751,9607,8610,9.0587,,9109
1751,9607,8611,4.0772,,9202
1752,9615,8656,,AB_CSRS.DAC,
1753,9607,8605,660.077,,9001
1753,9607,8606,13.551,,9001
1753,9607,8607,369.344,,9001
1753,9607,8608,2.484,,9113
1753,9607,8609,1.783,,9113
1753,9607,8610,2.939,,9113
1753,9607,8611,5.66,,9202
1754,9606,8605,-111.92,,9001
1754,9606,8606,-87.85,,9001
1754,9606,8607,114.5,,9001
1754,9606,8608,1.875,,9104
1754,9606,8609,0.202,,9104
1754,9606,8610,0.219,,9104
1754,9606,8611,0.032,,9202
1755,9601,8602,-74.04513,,9110
1756,9601,8602,-9.0754862,,9110
1757,9601,8602,-17.4,,9110
1758,9601,8602,106.482779,,9110
1759,9601,8602,106.482779,,9110
1760,9601,8602,18.03298,,9110
1761,9601,8602,23.4258815,,9110
1762,9601,8602,10.43225,,9110
1763,9601,8602,2.5969213,,9105
1764,9601,8602,2.201395,,9110
1765,9601,8602,7.26225,,9110
1766,9603,8605,674.4,,9001
1766,9603,8606,15.1,,9001
1766,9603,8607,405.3,,9001
1767,9603,8605,0.0,,9001
1767,9603,8606,0.0,,9001
1767,9603,8607,0.0,,9001
1768,9603,8605,0.0,,9001
1768,9603,8606,0.0,,9001
1768,9603,8607,0.0,,9001
1769,9636,8605,-270.933,,9001
1769,9636,8606,115.599,,9001
1769,9636,8607,-360.226,,9001
1769,9636,8608,-5.266,,9104
1769,9636,8609,-1.238,,9104
1769,9636,8610,2.381,,9104
1769,9636,8611,-5.109,,9202
1769,9636,8617,2464351.59,,9001
1769,9636,8618,-5783466.61,,9001
1769,9636,8667,974809.81,,9001
1770,9636,8605,-270.933,,9001
1770,9636,8606,115.599,,9001
1770,9636,8607,-360.226,,9001
1770,9636,8608,-5.266,,9104
1770,9636,8609,-1.238,,9104
1770,9636,8610,2.381,,9104
1770,9636,8611,-5.109,,9202
1770,9636,8617,2464351.59,,9001
1770,9636,8618,-5783466.61,,9001
1770,9636,8667,974809.81,,9001
1771,9636,8605,-270.933,,9001
1771,9636,8606,115.599,,9001
1771,9636,8607,-360.226,,9001
1771,9636,8608,-5.266,,9104
1771,9636,8609,-1.238,,9104
1771,9636,8610,2.381,,9104
1771,9636,8611,-5.109,,9202
1771,9636,8617,2464351.59,,9001
1771,9636,8618,-5783466.61,,9001
1771,9636,8667,974809.81,,9001
1772,9636,8605,-270.933,,9001
1772,9636,8606,115.599,,9001
1772,9636,8607,-360.226,,9001
1772,9636,8608,-5.266,,9104
1772,9636,8609,-1.238,,9104
1772,9636,8610,2.381,,9104
1772,9636,8611,-5.109,,9202
1772,9636,8617,2464351.59,,9001
1772,9636,8618,-5783466.61,,9001
1772,9636,8667,974809.81,,9001
1773,9603,8605,0.0,,9001
1773,9603,8606,0.0,,9001
1773,9603,8607,0.0,,9001
1774,9603,8605,0.0,,9001
1774,9603,8606,0.0,,9001
1774,9603,8607,0.0,,9001
1775,9606,8605,24.9,,9001
1775,9606,8606,-126.4,,9001
1775,9606,8607,-93.2,,9001
1775,9606,8608,-0.063,,9104
1775,9606,8609,-0.247,,9104
1775,9606,8610,-0.041,,9104
1775,9606,8611,1.01,,9202
1776,9606,8605,598.1,,9001
1776,9606,8606,73.7,,9001
1776,9606,8607,418.2,,9001
1776,9606,8608,0.202,,9104
1776,9606,8609,0.045,,9104
1776,9606,8610,-2.455,,9104
1776,9606,8611,6.7,,9202
1777,9606,8605,598.1,,9001
1777,9606,8606,73.7,,9001
1777,9606,8607,418.2,,9001
1777,9606,8608,0.202,,9104
1777,9606,8609,0.045,,9104
1777,9606,8610,-2.455,,9104
1777,9606,8611,6.7,,9202
1778,9606,8605,597.1,,9001
1778,9606,8606,71.4,,9001
1778,9606,8607,412.1,,9001
1778,9606,8608,0.894,,9104
1778,9606,8609,0.068,,9104
1778,9606,8610,-1.563,,9104
1778,9606,8611,7.58,,9202
1779,9606,8605,584.8,,9001
1779,9606,8606,67.0,,9001
1779,9606,8607,400.3,,9001
1779,9606,8608,0.105,,9104
1779,9606,8609,0.013,,9104
1779,9606,8610,-2.378,,9104
1779,9606,8611,10.29,,9202
1780,9606,8605,590.5,,9001
1780,9606,8606,69.5,,9001
1780,9606,8607,411.6,,9001
1780,9606,8608,-0.796,,9104
1780,9606,8609,-0.052,,9104
1780,9606,8610,-3.601,,9104
1780,9606,8611,8.3,,9202
1781,9606,8605,599.4,,9001
1781,9606,8606,72.4,,9001
1781,9606,8607,419.2,,9001
1781,9606,8608,-0.062,,9104
1781,9606,8609,-0.022,,9104
1781,9606,8610,-2.723,,9104
1781,9606,8611,6.46,,9202
1782,9606,8605,612.4,,9001
1782,9606,8606,77.0,,9001
1782,9606,8607,440.2,,9001
1782,9606,8608,-0.054,,9104
1782,9606,8609,0.057,,9104
1782,9606,8610,-2.797,,9104
1782,9606,8611,2.55,,9202
1783,9606,8605,-84.1,,9001
1783,9606,8606,-101.8,,9001
1783,9606,8607,-129.7,,9001
1783,9606,8608,0.0,,9104
1783,9606,8609,0.0,,9104
1783,9606,8610,0.468,,9104
1783,9606,8611,1.05,,9202
1784,9606,8605,-84.1,,9001
1784,9606,8606,-101.8,,9001
1784,9606,8607,-129.7,,9001
1784,9606,8608,0.0,,9104
1784,9606,8609,0.0,,9104
1784,9606,8610,0.468,,9104
1784,9606,8611,1.05,,9202
1785,9606,8605,426.9,,9001
1785,9606,8606,142.6,,9001
1785,9606,8607,460.1,,9001
1785,9606,8608,4.91,,9104
1785,9606,8609,4.49,,9104
1785,9606,8610,-12.42,,9104
1785,9606,8611,17.1,,9202
1786,9606,8605,426.9,,9001
1786,9606,8606,142.6,,9001
1786,9606,8607,460.1,,9001
1786,9606,8608,4.91,,9104
1786,9606,8609,4.49,,9104
1786,9606,8610,-12.42,,9104
1786,9606,8611,17.1,,9202
1787,9607,8605,414.1,,9001
1787,9607,8606,41.3,,9001
1787,9607,8607,603.1,,9001
1787,9607,8608,-0.855,,9104
1787,9607,8609,2.141,,9104
1787,9607,8610,-7.023,,9104
1787,9607,8611,0.0,,9202
1788,9607,8605,414.1,,9001
1788,9607,8606,41.3,,9001
1788,9607,8607,603.1,,9001
1788,9607,8608,-0.855,,9104
1788,9607,8609,2.141,,9104
1788,9607,8610,-7.023,,9104
1788,9607,8611,0.0,,9202
1789,9603,8605,103.25,,9001
1789,9603,8606,-100.4,,9001
1789,9603,8607,-307.19,,9001
1790,9606,8605,-282.1,,9001
1790,9606,8606,-72.2,,9001
1790,9606,8607,120.0,,9001
1790,9606,8608,-1.592,,9104
1790,9606,8609,0.145,,9104
1790,9606,8610,-0.89,,9104
1790,9606,8611,-4.46,,9202
1791,9606,8605,-282.1,,9001
1791,9606,8606,-72.2,,9001
1791,9606,8607,120.0,,9001
1791,9606,8608,-1.592,,9104
1791,9606,8609,0.145,,9104
1791,9606,8610,-0.89,,9104
1791,9606,8611,-4.46,,9202
1792,9606,8605,-231.0,,9001
1792,9606,8606,102.6,,9001
1792,9606,8607,29.8,,9001
1792,9606,8608,0.615,,9104
1792,9606,8609,-0.198,,9104
1792,9606,8610,0.881,,9104
1792,9606,8611,1.79,,9202
1793,9606,8605,-231.0,,9001
1793,9606,8606,102.6,,9001
1793,9606,8607,29.8,,9001
1793,9606,8608,0.615,,9104
1793,9606,8609,-0.198,,9104
1793,9606,8610,0.881,,9104
1793,9606,8611,1.79,,9202
1794,9603,8605,695.5,,9001
1794,9603,8606,-216.6,,9001
1794,9603,8607,491.1,,9001
1795,9636,8605,408.0895,,9001
1795,9636,8606,-288.9616,,9001
1795,9636,8607,791.5498,,9001
1795,9636,8608,-4.078662,,9104
1795,9636,8609,0.022669,,9104
1795,9636,8610,9.825424,,9104
1795,9636,8611,94.060626,,9202
1795,9636,8617,4444943.0248,,9001
1795,9636,8618,1518098.4827,,9001
1795,9636,8667,4302370.0765,,9001
1796,9603,8605,-70.9,,9001
1796,9603,8606,-151.8,,9001
1796,9603,8607,-41.4,,9001
1797,9603,8605,164.0,,9001
1797,9603,8606,138.0,,9001
1797,9603,8607,-189.0,,9001
1798,9606,8605,163.511,,9001
1798,9606,8606,127.533,,9001
1798,9606,8607,-159.789,,9001
1798,9606,8608,0.0,,9104
1798,9606,8609,0.0,,9104
1798,9606,8610,0.814,,9104
1798,9606,8611,-0.6,,9202
1799,9606,8605,105.0,,9001
1799,9606,8606,326.0,,9001
1799,9606,8607,-102.5,,9001
1799,9606,8608,0.0,,9104
1799,9606,8609,0.0,,9104
1799,9606,8610,0.814,,9104
1799,9606,8611,-0.6,,9202
1800,9606,8605,-45.0,,9001
1800,9606,8606,417.0,,9001
1800,9606,8607,-3.5,,9001
1800,9606,8608,0.0,,9104
1800,9606,8609,0.0,,9104
1800,9606,8610,0.814,,9104
1800,9606,8611,-0.6,,9202
1801,9603,8605,-145.0,,9001
1801,9603,8606,52.7,,9001
1801,9603,8607,-291.6,,9001
1802,9606,8605,-178.3,,9001
1802,9606,8606,-316.7,,9001
1802,9606,8607,-131.5,,9001
1802,9606,8608,5.278,,9104
1802,9606,8609,6.077,,9104
1802,9606,8610,10.979,,9104
1802,9606,8611,19.166,,9202
1803,9615,8656,,A66 National (13.09.01).gsb,
1804,9615,8656,,National 84 (02.07.01).gsb,
1805,9603,8605,-56.1,,9001
1805,9603,8606,-167.8,,9001
1805,9603,8607,13.1,,9001
1806,9603,8605,-104.4,,9001
1806,9603,8606,-136.6,,9001
1806,9603,8607,201.2,,9001
1807,9606,8605,27.0,,9001
1807,9606,8606,-135.0,,9001
1807,9606,8607,-84.5,,9001
1807,9606,8608,0.0,,9104
1807,9606,8609,0.0,,9104
1807,9606,8610,0.554,,9104
1807,9606,8611,0.2263,,9202
1808,9606,8605,686.1,,9001
1808,9606,8606,-123.5,,9001
1808,9606,8607,-574.4,,9001
1808,9606,8608,8.045,,9104
1808,9606,8609,-23.366,,9104
1808,9606,8610,10.791,,9104
1808,9606,8611,-2.926,,9202
1809,9606,8605,926.4,,9001
1809,9606,8606,-715.9,,9001
1809,9606,8607,-186.4,,9001
1809,9606,8608,-10.364,,9104
1809,9606,8609,-20.78,,9104
1809,9606,8610,26.452,,9104
1809,9606,8611,-7.224,,9202
1810,9606,8605,-84.0,,9001
1810,9606,8606,-103.0,,9001
1810,9606,8607,-122.5,,9001
1810,9606,8608,0.0,,9104
1810,9606,8609,0.0,,9104
1810,9606,8610,0.554,,9104
1810,9606,8611,0.2263,,9202
1811,9603,8605,-291.87,,9001
1811,9603,8606,106.37,,9001
1811,9603,8607,-364.52,,9001
1812,9606,8605,293.0,,9001
1812,9606,8606,836.0,,9001
1812,9606,8607,318.0,,9001
1812,9606,8608,0.5,,9104
1812,9606,8609,1.6,,9104
1812,9606,8610,-2.8,,9104
1812,9606,8611,2.1,,9202
1813,9603,8605,-378.873,,9001
1813,9603,8606,676.002,,9001
1813,9603,8607,-46.255,,9001
1814,9603,8605,-377.7,,9001
1814,9603,8606,675.1,,9001
1814,9603,8607,-52.2,,9001
1815,9606,8605,-152.9,,9001
1815,9606,8606,43.8,,9001
1815,9606,8607,358.3,,9001
1815,9606,8608,2.714,,9104
1815,9606,8609,1.386,,9104
1815,9606,8610,-2.788,,9104
1815,9606,8611,-6.743,,9202
1816,9603,8605,-95.7,,9001
1816,9603,8606,10.2,,9001
1816,9603,8607,158.9,,9001
1817,9603,8605,-165.914,,9001
1817,9603,8606,-70.607,,9001
1817,9603,8607,305.009,,9001
1818,9606,8605,-89.0,,9001
1818,9606,8606,-112.0,,9001
1818,9606,8607,125.9,,9001
1818,9606,8608,0.0,,9104
1818,9606,8609,0.0,,9104
1818,9606,8610,0.814,,9104
1818,9606,8611,-0.38,,9202
1819,9606,8605,-111.92,,9001
1819,9606,8606,-87.85,,9001
1819,9606,8607,114.5,,9001
1819,9606,8608,1.875,,9104
1819,9606,8609,0.202,,9104
1819,9606,8610,0.219,,9104
1819,9606,8611,0.032,,9202
1820,9603,8605,-93.2,,9001
1820,9603,8606,-93.31,,9001
1820,9603,8607,121.156,,9001
1821,9603,8605,-88.98,,9001
1821,9603,8606,-83.23,,9001
1821,9603,8607,113.55,,9001
1822,9603,8605,-92.726,,9001
1822,9603,8606,-90.304,,9001
1822,9603,8607,115.735,,9001
1823,9603,8605,-93.134,,9001
1823,9603,8606,-86.647,,9001
1823,9603,8607,114.196,,9001
1824,9603,8605,-93.0,,9001
1824,9603,8606,-94.0,,9001
1824,9603,8607,124.0,,9001
1825,9606,8605,-162.619,,9001
1825,9606,8606,-276.959,,9001
1825,9606,8607,-161.764,,9001
1825,9606,8608,0.067753,,9104
1825,9606,8609,-2.243649,,9104
1825,9606,8610,-1.158827,,9104
1825,9606,8611,-1.094246,,9202
1826,9603,8605,0.0,,9001
1826,9603,8606,0.0,,9001
1826,9603,8607,0.0,,9001
1827,9618,8601,7.92,,9104
1827,9618,8602,-13.88,,9104
1827,9618,8604,26.1,,9001
1828,9603,8605,-37.0,,9001
1828,9603,8606,157.0,,9001
1828,9603,8607,85.0,,9001
1829,9607,8605,56.0,,9001
1829,9607,8606,-75.77,,9001
1829,9607,8607,-15.31,,9001
1829,9607,8608,0.37,,9104
1829,9607,8609,0.2,,9104
1829,9607,8610,0.21,,9104
1829,9607,8611,1.01,,9202
1830,9607,8605,56.0,,9001
1830,9607,8606,-75.77,,9001
1830,9607,8607,-15.31,,9001
1830,9607,8608,0.37,,9104
1830,9607,8609,0.2,,9104
1830,9607,8610,0.21,,9104
1830,9607,8611,1.01,,9202
1831,9603,8605,57.01,,9001
1831,9603,8606,-69.97,,9001
1831,9603,8607,-9.29,,9001
1832,9606,8605,2.691,,9001
1832,9606,8606,-14.757,,9001
1832,9606,8607,4.724,,9001
1832,9606,8608,0.0,,9104
1832,9606,8609,0.0,,9104
1832,9606,8610,0.774,,9104
1832,9606,8611,-0.6,,9202
1833,9607,8605,-1.977,,9001
1833,9607,8606,-13.06,,9001
1833,9607,8607,-9.993,,9001
1833,9607,8608,-0.364,,9104
1833,9607,8609,-0.254,,9104
1833,9607,8610,-0.689,,9104
1833,9607,8611,-1.037,,9202
1834,9603,8605,-403.0,,9001
1834,9603,8606,684.0,,9001
1834,9603,8607,41.0,,9001
1835,9603,8605,-387.06,,9001
1835,9603,8606,636.53,,9001
1835,9603,8607,46.29,,9001
1836,9603,8605,-403.4,,9001
1836,9603,8606,681.12,,9001
1836,9603,8607,46.56,,9001
1837,9603,8605,-587.8,,9001
1837,9603,8606,519.75,,9001
1837,9603,8607,145.76,,9001
1838,9603,8605,-404.78,,9001
1838,9603,8606,685.68,,9001
1838,9603,8607,45.47,,9001
1839,9603,8605,-101.0,,9001
1839,9603,8606,-111.0,,9001
1839,9603,8607,187.0,,9001
1840,9606,8605,-119.4248,,9001
1840,9606,8606,-303.65872,,9001
1840,9606,8607,-11.00061,,9001
1840,9606,8608,1.164298,,9104
1840,9606,8609,0.174458,,9104
1840,9606,8610,1.096259,,9104
1840,9606,8611,3.657065,,9202
1841,9615,8656,,NB7783v2.gsb,
1842,9603,8605,0.0,,9001
1842,9603,8606,0.0,,9001
1842,9603,8607,0.0,,9001
1843,9615,8656,,NAD83-98.gsb,
1844,9615,8656,,QUE27-98.gsb,
1845,9615,8656,,CGQ77-98.gsb,
1846,9615,8656,,PE7783V2.gsb,
1847,9615,8656,,SK27-98.gsb,
1848,9615,8656,,SK83-98.gsb,
1849,9615,8656,,AB_CSRS.DAC,
1850,9615,8656,,NS778301.gsb,
1851,9615,8656,,NS778301.gsb,
1852,9606,8605,-533.4,,9001
1852,9606,8606,669.2,,9001
1852,9606,8607,-52.5,,9001
1852,9606,8608,0.0,,9104
1852,9606,8609,0.0,,9104
1852,9606,8610,4.28,,9104
1852,9606,8611,9.4,,9202
1854,9603,8605,-239.1,,9001
1854,9603,8606,-170.02,,9001
1854,9603,8607,397.5,,9001
1855,9603,8605,-244.72,,9001
1855,9603,8606,-162.773,,9001
1855,9603,8607,400.75,,9001
1856,9603,8605,-122.89,,9001
1856,9603,8606,-159.08,,9001
1856,9603,8607,-168.74,,9001
1857,9603,8605,-84.78,,9001
1857,9603,8606,-107.55,,9001
1857,9603,8607,-137.25,,9001
1858,9603,8605,-123.92,,9001
1858,9603,8606,-155.515,,9001
1858,9603,8607,-157.721,,9001
1859,9603,8605,-69.06,,9001
1859,9603,8606,-90.71,,9001
1859,9603,8607,-142.56,,9001
1860,9603,8605,-113.997,,9001
1860,9603,8606,-97.076,,9001
1860,9603,8607,-152.312,,9001
1861,9603,8605,-114.5,,9001
1861,9603,8606,-96.1,,9001
1861,9603,8607,-151.9,,9001
1862,9606,8605,-194.513,,9001
1862,9606,8606,-63.978,,9001
1862,9606,8607,-25.759,,9001
1862,9606,8608,-3.4027,,9104
1862,9606,8609,3.756,,9104
1862,9606,8610,-3.352,,9104
1862,9606,8611,-0.9175,,9202
1863,9607,8605,-389.691,,9001
1863,9607,8606,64.502,,9001
1863,9607,8607,210.209,,9001
1863,9607,8608,-0.086,,9104
1863,9607,8609,-14.314,,9104
1863,9607,8610,6.39,,9104
1863,9607,8611,0.9264,,9202
1864,9603,8605,-57.0,,9001
1864,9603,8606,1.0,,9001
1864,9603,8607,-41.0,,9001
1865,9603,8605,-62.0,,9001
1865,9603,8606,-1.0,,9001
1865,9603,8607,-37.0,,9001
1866,9603,8605,-61.0,,9001
1866,9603,8606,2.0,,9001
1866,9603,8607,-48.0,,9001
1867,9603,8605,-60.0,,9001
1867,9603,8606,-2.0,,9001
1867,9603,8607,-41.0,,9001
1868,9603,8605,-75.0,,9001
1868,9603,8606,-1.0,,9001
1868,9603,8607,-44.0,,9001
1869,9603,8605,-44.0,,9001
1869,9603,8606,6.0,,9001
1869,9603,8607,-36.0,,9001
1870,9603,8605,-48.0,,9001
1870,9603,8606,3.0,,9001
1870,9603,8607,-44.0,,9001
1871,9603,8605,-47.0,,9001
1871,9603,8606,26.0,,9001
1871,9603,8607,-42.0,,9001
1872,9603,8605,-53.0,,9001
1872,9603,8606,3.0,,9001
1872,9603,8607,-47.0,,9001
1873,9603,8605,-61.0,,9001
1873,9603,8606,2.0,,9001
1873,9603,8607,-33.0,,9001
1874,9603,8605,-58.0,,9001
1874,9603,8606,0.0,,9001
1874,9603,8607,-44.0,,9001
1875,9603,8605,-45.0,,9001
1875,9603,8606,12.0,,9001
1875,9603,8607,-33.0,,9001
1876,9603,8605,-45.0,,9001
1876,9603,8606,8.0,,9001
1876,9603,8607,-33.0,,9001
1877,9603,8605,-66.87,,9001
1877,9603,8606,4.37,,9001
1877,9603,8607,-38.52,,9001
1878,9603,8605,0.0,,9001
1878,9603,8606,0.0,,9001
1878,9603,8607,0.0,,9001
1879,9603,8605,0.0,,9001
1879,9603,8606,0.0,,9001
1879,9603,8607,0.0,,9001
1880,9603,8605,-106.0,,9001
1880,9603,8606,-129.0,,9001
1880,9603,8607,165.0,,9001
1881,9601,8602,2.5969213,,9105
1882,9601,8602,2.5969213,,9105
1883,9601,8602,106.482779,,9110
1884,9601,8602,-17.4,,9110
1885,9603,8605,-203.0,,9001
1885,9603,8606,141.0,,9001
1885,9603,8607,53.0,,9001
1886,9603,8605,-104.0,,9001
1886,9603,8606,167.0,,9001
1886,9603,8607,-38.0,,9001
1887,9603,8605,-425.0,,9001
1887,9603,8606,-169.0,,9001
1887,9603,8607,81.0,,9001
1888,9603,8605,-499.0,,9001
1888,9603,8606,-249.0,,9001
1888,9603,8607,314.0,,9001
1889,9603,8605,-289.0,,9001
1889,9603,8606,-124.0,,9001
1889,9603,8607,60.0,,9001
1890,9603,8605,0.0,,9001
1890,9603,8606,0.0,,9001
1890,9603,8607,0.0,,9001
1891,9619,8601,-5.86,,9104
1891,9619,8602,0.28,,9104
1892,9603,8605,16.0,,9001
1892,9603,8606,196.0,,9001
1892,9603,8607,93.0,,9001
1893,9603,8605,11.0,,9001
1893,9603,8606,72.0,,9001
1893,9603,8607,-101.0,,9001
1894,9603,8605,-133.0,,9001
1894,9603,8606,-321.0,,9001
1894,9603,8607,50.0,,9001
1895,9607,8605,414.1,,9001
1895,9607,8606,41.3,,9001
1895,9607,8607,603.1,,9001
1895,9607,8608,0.855,,9104
1895,9607,8609,-2.141,,9104
1895,9607,8610,7.023,,9104
1895,9607,8611,0.0,,9202
1896,9607,8605,414.1,,9001
1896,9607,8606,41.3,,9001
1896,9607,8607,603.1,,9001
1896,9607,8608,0.855,,9104
1896,9607,8609,-2.141,,9104
1896,9607,8610,7.023,,9104
1896,9607,8611,0.0,,9202
1897,9603,8605,-403.0,,9001
1897,9603,8606,684.0,,9001
1897,9603,8607,41.0,,9001
1898,9603,8605,-387.06,,9001
1898,9603,8606,636.53,,9001
1898,9603,8607,46.29,,9001
1899,9603,8605,-403.4,,9001
1899,9603,8606,681.12,,9001
1899,9603,8607,46.56,,9001
1900,9607,8605,-0.9738,,9001
1900,9607,8606,1.9453,,9001
1900,9607,8607,0.5486,,9001
1900,9607,8608,-0.00000013357,,9101
1900,9607,8609,-0.00000004872,,9101
1900,9607,8610,-0.00000005507,,9101
1900,9607,8611,0.0,,9202
1901,9607,8605,-0.991,,9001
1901,9607,8606,1.9072,,9001
1901,9607,8607,0.5129,,9001
1901,9607,8608,-0.000000125033,,9101
1901,9607,8609,-0.000000046785,,9101
1901,9607,8610,-0.000000056529,,9101
1901,9607,8611,0.0,,9202
1902,9603,8605,-56.7,,9001
1902,9603,8606,-171.8,,9001
1902,9603,8607,-40.6,,9001
1903,9603,8605,137.0,,9001
1903,9603,8606,248.0,,9001
1903,9603,8607,-430.0,,9001
1904,9603,8605,-467.0,,9001
1904,9603,8606,-16.0,,9001
1904,9603,8607,-300.0,,9001
1905,9606,8605,-472.29,,9001
1905,9606,8606,-5.63,,9001
1905,9606,8607,-304.12,,9001
1905,9606,8608,0.4362,,9104
1905,9606,8609,-0.8374,,9104
1905,9606,8610,0.2563,,9104
1905,9606,8611,1.8984,,9202
1906,9603,8605,-186.0,,9001
1906,9603,8606,230.0,,9001
1906,9603,8607,110.0,,9001
1907,9603,8605,2.0,,9001
1907,9603,8606,2.0,,9001
1907,9603,8607,-2.0,,9001
1908,9606,8605,-193.066,,9001
1908,9606,8606,236.993,,9001
1908,9606,8607,105.447,,9001
1908,9606,8608,0.4814,,9104
1908,9606,8609,-0.8074,,9104
1908,9606,8610,0.1276,,9104
1908,9606,8611,1.5649,,9202
1909,9603,8605,186.0,,9001
1909,9603,8606,482.0,,9001
1909,9603,8607,151.0,,9001
1910,9606,8605,126.93,,9001
1910,9606,8606,547.94,,9001
1910,9606,8607,130.41,,9001
1910,9606,8608,-2.7867,,9104
1910,9606,8609,5.1612,,9104
1910,9606,8610,-0.8584,,9104
1910,9606,8611,13.8227,,9202
1911,9603,8605,94.0,,9001
1911,9603,8606,-948.0,,9001
1911,9603,8607,-1292.0,,9001
1912,9603,8605,0.0,,9001
1912,9603,8606,0.0,,9001
1912,9603,8607,0.0,,9001
1913,9603,8605,65.0,,9001
1913,9603,8606,342.0,,9001
1913,9603,8607,77.0,,9001
1914,9603,8605,84.0,,9001
1914,9603,8606,274.0,,9001
1914,9603,8607,65.0,,9001
1915,9603,8605,145.0,,9001
1915,9603,8606,-187.0,,9001
1915,9603,8607,103.0,,9001
1916,9603,8605,-382.0,,9001
1916,9603,8606,-59.0,,9001
1916,9603,8607,-262.0,,9001
1917,9603,8605,336.0,,9001
1917,9603,8606,223.0,,9001
1917,9603,8607,-231.0,,9001
1918,9603,8605,-13.0,,9001
1918,9603,8606,-348.0,,9001
1918,9603,8607,292.0,,9001
1919,9606,8605,-122.383,,9001
1919,9606,8606,-188.696,,9001
1919,9606,8607,103.344,,9001
1919,9606,8608,3.5107,,9104
1919,9606,8609,-4.9668,,9104
1919,9606,8610,-5.7047,,9104
1919,9606,8611,4.4798,,9202
1920,9603,8605,0.0,,9001
1920,9603,8606,0.0,,9001
1920,9603,8607,0.0,,9001
1921,9603,8605,365.0,,9001
1921,9603,8606,194.0,,9001
1921,9603,8607,166.0,,9001
1922,9603,8605,325.0,,9001
1922,9603,8606,154.0,,9001
1922,9603,8607,172.0,,9001
1923,9603,8605,30.0,,9001
1923,9603,8606,430.0,,9001
1923,9603,8607,368.0,,9001
1924,9603,8605,162.0,,9001
1924,9603,8606,117.0,,9001
1924,9603,8607,154.0,,9001
1925,9603,8605,252.0,,9001
1925,9603,8606,-132.0,,9001
1925,9603,8607,-125.0,,9001
1926,9606,8605,789.524,,9001
1926,9606,8606,-626.486,,9001
1926,9606,8607,-89.904,,9001
1926,9606,8608,0.6006,,9104
1926,9606,8609,76.7946,,9104
1926,9606,8610,-10.5788,,9104
1926,9606,8611,-32.3241,,9202
1927,9606,8605,137.092,,9001
1927,9606,8606,131.66,,9001
1927,9606,8607,91.475,,9001
1927,9606,8608,-1.9436,,9104
1927,9606,8609,-11.5993,,9104
1927,9606,8610,-4.3321,,9104
1927,9606,8611,-7.4824,,9202
1928,9606,8605,-408.809,,9001
1928,9606,8606,366.856,,9001
1928,9606,8607,-412.987,,9001
1928,9606,8608,1.8842,,9104
1928,9606,8609,-0.5308,,9104
1928,9606,8610,2.1655,,9104
1928,9606,8611,-121.0993,,9202
1929,9606,8605,97.295,,9001
1929,9606,8606,-263.247,,9001
1929,9606,8607,310.882,,9001
1929,9606,8608,-1.5999,,9104
1929,9606,8609,0.8386,,9104
1929,9606,8610,3.1409,,9104
1929,9606,8611,13.3259,,9202
1930,9606,8605,244.416,,9001
1930,9606,8606,85.339,,9001
1930,9606,8607,168.114,,9001
1930,9606,8608,-8.9353,,9104
1930,9606,8609,7.7523,,9104
1930,9606,8610,12.5953,,9104
1930,9606,8611,14.268,,9202
1931,9606,8605,-480.26,,9001
1931,9606,8606,-438.32,,9001
1931,9606,8607,-643.429,,9001
1931,9606,8608,16.3119,,9104
1931,9606,8609,20.1721,,9104
1931,9606,8610,-4.0349,,9104
1931,9606,8611,-111.7002,,9202
1932,9606,8605,-166.207,,9001
1932,9606,8606,-154.777,,9001
1932,9606,8607,254.831,,9001
1932,9606,8608,-37.5444,,9104
1932,9606,8609,7.7011,,9104
1932,9606,8610,-10.2025,,9104
1932,9606,8611,-30.8598,,9202
1933,9606,8605,-789.99,,9001
1933,9606,8606,627.333,,9001
1933,9606,8607,89.685,,9001
1933,9606,8608,-0.6072,,9104
1933,9606,8609,-76.8019,,9104
1933,9606,8610,10.568,,9104
1933,9606,8611,32.2083,,9202
1934,9603,8605,0.0,,9001
1934,9603,8606,0.0,,9001
1934,9603,8607,0.0,,9001
1935,9606,8605,-0.0067,,9001
1935,9606,8606,-0.0061,,9001
1935,9606,8607,0.0185,,9001
1935,9606,8608,0.0,,9104
1935,9606,8609,0.0,,9104
1935,9606,8610,0.0,,9104
1935,9606,8611,-0.00155,,9202
1936,9606,8605,-0.0067,,9001
1936,9606,8606,-0.0061,,9001
1936,9606,8607,0.0185,,9001
1936,9606,8608,0.0,,9104
1936,9606,8609,0.0,,9104
